article_id,topic,word_count,sentiment_score,source_credibility,num_exclamations,has_author,capital_word_ratio,share_count,label
3085,Entertainment,286.0,0.793,2.33,5.0,0.0,0.173,146.0,Fake
3086,Politics,424.0,-0.487,7.04,2.0,1.0,0.048,3172.0,Real
3087,Science,750.0,,,1.0,1.0,0.111,207.0,Real
3088,Health,534.0,0.114,1.28,,0.0,0.446,154.0,Fake
3089,Entertainment,605.0,-0.36,8.5,0.0,1.0,0.081,1211.0,Real
3090,Health,380.0,,4.06,4.0,1.0,0.407,226.0,Fake
3091,Politics,435.0,,7.04,0.0,1.0,0.075,252.0,Real
3092,Health,464.0,0.315,6.52,0.0,1.0,0.0,65.0,Real
3093,Politics,446.0,-0.056,6.85,0.0,1.0,0.065,,Real
3094,Health,,-0.323,4.76,3.0,1.0,0.213,463.0,Fake
3095,Entertainment,535.0,0.264,7.94,1.0,1.0,0.084,253.0,Real
3096,Entertainment,510.0,0.377,6.92,0.0,1.0,0.029,3021.0,Real
3097,Science,,0.658,6.54,7.0,1.0,0.253,1124.0,Fake
3098,Sports,169.0,0.616,0.0,,0.0,0.427,1381.0,Fake
3099,Politics,749.0,-0.152,5.58,0.0,1.0,,482.0,Real
3100,Entertainment,602.0,-0.374,8.17,1.0,1.0,0.004,1644.0,Real
3101,Health,264.0,-0.266,5.62,0.0,1.0,0.055,1259.0,Real
3102,Entertainment,488.0,0.117,5.3,2.0,1.0,0.132,173.0,Real
3103,Entertainment,278.0,0.404,6.87,2.0,1.0,0.108,,Real
3104,Entertainment,685.0,-0.489,7.15,1.0,1.0,0.074,754.0,Real
3105,Politics,461.0,0.03,,1.0,1.0,0.086,427.0,Real
3106,Politics,815.0,,6.58,5.0,1.0,0.142,818.0,Real
3107,Politics,719.0,0.247,,,0.0,0.053,71.0,Real
3108,,612.0,0.04,8.74,0.0,1.0,0.057,880.0,Real
3109,,717.0,-0.365,8.83,0.0,1.0,0.04,58.0,Real
3110,Politics,476.0,,1.95,3.0,1.0,0.288,1411.0,Fake
3111,Health,261.0,0.376,6.72,0.0,1.0,0.087,820.0,Real
3112,Entertainment,522.0,0.207,6.69,2.0,1.0,0.123,1577.0,Real
3113,Entertainment,342.0,-0.316,2.83,1.0,0.0,0.207,57.0,Fake
3114,Politics,473.0,,2.75,7.0,1.0,0.292,,Fake
3115,Health,465.0,-0.43,7.38,2.0,1.0,0.052,146.0,Real
3116,Economy,820.0,0.176,7.89,,1.0,0.04,846.0,Real
3117,Technology,699.0,0.085,5.58,0.0,1.0,0.068,665.0,Real
3118,Technology,388.0,0.05,7.53,0.0,1.0,0.085,809.0,Real
3119,Entertainment,296.0,0.042,2.38,2.0,0.0,0.203,3897.0,Fake
3120,Technology,837.0,,6.51,0.0,1.0,,487.0,Real
3121,Politics,313.0,-0.54,3.51,3.0,1.0,0.2,159.0,Fake
3122,Health,643.0,0.41,6.81,1.0,1.0,0.084,1665.0,Real
3123,Entertainment,195.0,0.729,5.07,5.0,0.0,0.253,3166.0,Fake
3124,Health,306.0,-0.873,5.73,6.0,0.0,0.349,1619.0,Fake
3125,Health,526.0,0.281,5.33,1.0,1.0,0.061,,Real
3126,Politics,459.0,0.28,4.81,0.0,1.0,0.114,1821.0,Real
3127,Health,186.0,0.091,5.86,1.0,0.0,0.279,2642.0,Fake
3128,Technology,364.0,0.644,2.99,3.0,0.0,0.256,113.0,Fake
3129,Politics,253.0,0.364,4.15,5.0,1.0,0.221,421.0,Fake
3130,Entertainment,492.0,0.227,7.1,0.0,1.0,0.042,344.0,Real
3131,Health,232.0,-0.324,7.88,2.0,1.0,0.022,215.0,Real
3132,Politics,292.0,0.511,,4.0,0.0,,1104.0,Fake
3133,Entertainment,833.0,-0.192,,,1.0,0.116,,Real
3134,Entertainment,385.0,0.831,,10.0,0.0,0.143,29.0,Fake
3135,Technology,436.0,0.487,0.95,8.0,1.0,0.314,,Fake
3136,Politics,50.0,0.331,5.19,3.0,1.0,0.282,349.0,Fake
3137,Technology,711.0,0.045,5.98,0.0,1.0,0.07,584.0,Real
3138,Politics,558.0,0.159,8.37,1.0,1.0,0.016,,Real
3139,Politics,378.0,0.456,8.68,0.0,1.0,0.0,318.0,Real
3140,Politics,702.0,-0.279,7.03,0.0,1.0,0.06,872.0,Real
3141,Sports,677.0,0.362,6.64,2.0,1.0,0.0,,Real
3142,Technology,430.0,0.301,4.53,1.0,1.0,0.13,148.0,Real
3143,Politics,479.0,-0.458,3.52,6.0,0.0,0.286,498.0,Fake
3144,Politics,310.0,0.931,0.3,5.0,0.0,0.256,1087.0,Fake
3145,Entertainment,375.0,0.849,4.16,3.0,1.0,0.219,,Fake
3146,Sports,388.0,0.463,2.35,6.0,1.0,,262.0,Fake
3147,Health,540.0,-0.529,3.96,2.0,1.0,0.225,1419.0,Fake
3148,Sports,298.0,0.145,,3.0,1.0,0.27,737.0,Fake
3149,Entertainment,233.0,0.031,2.29,4.0,0.0,0.332,1290.0,Fake
3150,Entertainment,338.0,-0.786,,7.0,0.0,0.185,511.0,Fake
3151,Entertainment,501.0,,9.2,,1.0,0.11,1213.0,Real
3152,Sports,539.0,-0.072,6.33,0.0,1.0,0.051,1585.0,Real
3153,Entertainment,435.0,-0.091,3.22,5.0,1.0,0.415,1111.0,Fake
3154,Politics,278.0,0.756,1.98,3.0,0.0,0.31,1107.0,Fake
3155,Health,689.0,0.07,7.58,0.0,0.0,,,Real
3156,Sports,485.0,0.398,6.27,1.0,1.0,,2031.0,Real
3157,Politics,536.0,0.264,5.17,1.0,0.0,0.067,2838.0,Fake
3158,Politics,,0.281,3.65,4.0,1.0,,952.0,Fake
3159,Economy,465.0,0.284,9.63,1.0,1.0,0.148,,Real
3160,Health,523.0,-0.221,6.72,0.0,1.0,0.022,,Real
3161,Science,817.0,0.019,4.21,0.0,1.0,0.057,106.0,Real
3162,Science,762.0,-0.075,6.8,0.0,1.0,0.111,,Real
3163,Politics,860.0,0.323,9.53,2.0,1.0,0.061,124.0,Real
3164,Health,693.0,-0.259,5.88,,0.0,0.117,674.0,Real
3165,Health,342.0,-0.636,,3.0,0.0,0.09,30.0,Fake
3166,Entertainment,210.0,0.93,2.98,5.0,1.0,0.524,,Fake
3167,Politics,610.0,0.252,5.92,2.0,1.0,0.111,221.0,Real
3168,Health,335.0,0.382,0.0,2.0,1.0,0.389,1505.0,Fake
3169,Technology,492.0,,2.37,9.0,0.0,0.283,1150.0,Fake
3170,Sports,119.0,0.417,2.31,9.0,0.0,0.432,502.0,Fake
3171,Economy,527.0,-0.375,8.58,0.0,1.0,0.096,1377.0,Real
3172,Health,552.0,0.148,7.91,0.0,1.0,0.065,,Real
3173,Politics,808.0,0.383,8.02,1.0,1.0,0.101,364.0,Real
3174,Health,161.0,0.456,4.88,3.0,0.0,0.294,137.0,Fake
3175,Sports,250.0,0.115,,3.0,0.0,,680.0,Fake
3176,Technology,318.0,-0.662,6.24,4.0,1.0,0.078,883.0,Fake
3177,Health,456.0,0.364,7.93,1.0,1.0,0.125,638.0,Real
3178,Economy,584.0,0.026,8.54,0.0,1.0,0.071,183.0,Real
3179,Technology,601.0,0.3,6.47,5.0,0.0,0.201,512.0,Real
3180,Science,613.0,0.175,,0.0,1.0,0.05,,Real
3181,Sports,552.0,0.402,7.83,1.0,0.0,0.103,1907.0,Real
3182,Economy,206.0,-0.14,4.63,5.0,0.0,0.423,1040.0,Fake
3183,Health,422.0,-0.855,3.91,3.0,0.0,0.231,2482.0,Fake
3184,Economy,212.0,-0.205,3.04,3.0,1.0,0.365,515.0,Fake
3185,Entertainment,679.0,-0.319,9.81,0.0,1.0,0.019,1435.0,Real
3186,Economy,360.0,-0.024,7.6,2.0,1.0,0.04,841.0,Real
3187,Sports,427.0,0.632,2.78,,0.0,0.225,312.0,Fake
3188,Health,409.0,0.06,6.52,0.0,1.0,0.182,2073.0,Real
3189,Politics,580.0,,7.65,1.0,1.0,,6.0,Real
3190,Technology,321.0,-0.663,0.03,1.0,0.0,0.316,3885.0,Fake
3191,Technology,,-0.233,7.77,0.0,0.0,,184.0,Real
3192,Sports,453.0,-0.325,9.93,1.0,1.0,0.094,356.0,Real
3193,Health,201.0,0.372,5.02,2.0,1.0,0.156,2131.0,Fake
3194,Politics,742.0,0.308,6.67,,0.0,,216.0,Real
3195,Politics,171.0,-0.658,3.46,9.0,0.0,0.142,3515.0,Fake
3196,Entertainment,521.0,0.316,5.08,1.0,1.0,0.047,140.0,Real
3197,,350.0,-0.096,3.77,5.0,,0.252,363.0,Fake
3198,Politics,623.0,0.473,6.85,0.0,1.0,0.213,394.0,Real
3199,Health,396.0,-0.07,1.08,3.0,0.0,0.275,597.0,Fake
3200,Entertainment,225.0,-0.715,3.66,6.0,0.0,0.445,2634.0,Fake
3201,Science,,-0.594,4.21,8.0,0.0,0.428,645.0,Fake
3202,Entertainment,268.0,,4.65,1.0,1.0,0.345,3897.0,Fake
3203,Entertainment,556.0,-0.472,6.71,1.0,1.0,0.066,534.0,Real
3204,Politics,320.0,-0.828,,6.0,1.0,0.269,659.0,Fake
3205,Entertainment,252.0,0.736,2.94,2.0,0.0,0.162,261.0,Fake
3206,Health,393.0,-0.524,5.44,5.0,0.0,0.115,694.0,Fake
3207,Sports,452.0,-0.604,3.56,6.0,0.0,0.122,577.0,Fake
3208,Technology,268.0,0.924,3.31,5.0,1.0,0.346,2352.0,Fake
3209,Politics,403.0,0.449,2.84,5.0,0.0,0.232,1029.0,Fake
3210,Entertainment,,-0.71,3.47,4.0,0.0,0.364,2044.0,Fake
3211,Economy,390.0,-0.952,4.81,1.0,1.0,0.132,399.0,Fake
3212,Health,439.0,-0.766,2.92,6.0,0.0,0.266,1752.0,Fake
3213,Politics,196.0,0.251,3.81,2.0,1.0,0.383,354.0,Fake
3214,Economy,441.0,-0.944,4.92,7.0,0.0,0.164,915.0,Fake
3215,Politics,583.0,-0.419,9.52,1.0,1.0,,3646.0,Real
3216,Politics,244.0,0.822,,2.0,0.0,0.257,1266.0,Fake
3217,Health,415.0,0.296,5.83,0.0,1.0,0.0,,Real
3218,Politics,392.0,0.923,0.58,4.0,0.0,0.446,79.0,Fake
3219,Politics,507.0,0.079,6.6,1.0,,0.077,154.0,Real
3220,Technology,109.0,-0.459,3.23,1.0,1.0,0.247,437.0,Fake
3221,Technology,396.0,0.774,2.41,,1.0,0.201,647.0,Fake
3222,Technology,50.0,-0.368,3.2,4.0,0.0,0.212,3968.0,Fake
3223,Technology,515.0,-0.992,5.69,5.0,0.0,0.158,1716.0,Fake
3224,Entertainment,309.0,0.013,,8.0,0.0,0.207,3129.0,Fake
3225,Entertainment,682.0,-0.128,,1.0,1.0,0.0,3337.0,Real
3226,Politics,708.0,-0.308,7.21,0.0,1.0,0.073,218.0,Real
3227,Health,306.0,0.396,7.41,0.0,1.0,0.024,395.0,Real
3228,Technology,245.0,-0.01,6.59,4.0,1.0,0.211,204.0,Fake
3229,Politics,300.0,-0.211,,5.0,0.0,0.255,3955.0,Fake
3230,Sports,352.0,0.541,2.19,6.0,0.0,0.241,3157.0,Fake
3231,Entertainment,567.0,0.302,6.56,2.0,1.0,0.034,156.0,Real
3232,Technology,439.0,-0.851,4.95,5.0,0.0,0.432,325.0,Fake
3233,Health,608.0,-0.439,7.84,0.0,0.0,0.0,717.0,Real
3234,Economy,283.0,0.041,0.85,3.0,0.0,0.249,1480.0,Fake
3235,Health,50.0,0.725,2.54,8.0,0.0,0.316,808.0,Fake
3236,Health,555.0,-0.447,2.93,7.0,0.0,0.325,2050.0,Fake
3237,Politics,392.0,0.142,4.72,8.0,0.0,0.252,9535.0,Fake
3238,Health,586.0,-0.232,9.11,0.0,1.0,0.01,1172.0,Real
3239,Health,270.0,0.02,,1.0,1.0,0.36,2854.0,Fake
3240,Economy,,-0.526,2.69,12.0,,0.226,603.0,Fake
3241,Health,645.0,,7.0,0.0,1.0,,361.0,Real
3242,Sports,,0.45,5.58,4.0,0.0,0.274,199.0,Fake
3243,Health,367.0,0.297,,0.0,1.0,0.041,32.0,Real
3244,Health,598.0,-0.456,4.41,4.0,,0.149,1031.0,Fake
3245,Entertainment,342.0,0.141,8.06,,1.0,0.112,,Real
3246,Sports,355.0,-0.869,3.5,9.0,1.0,0.172,1509.0,Fake
3247,Entertainment,444.0,-0.389,7.66,0.0,1.0,0.167,238.0,Real
3248,Politics,,-0.23,,2.0,1.0,0.0,123.0,Real
3249,Sports,525.0,-0.182,6.55,3.0,1.0,,1782.0,Real
3250,Politics,286.0,-0.389,4.68,3.0,0.0,0.403,2475.0,Fake
3251,Politics,780.0,0.153,,1.0,0.0,0.048,,Real
3252,Health,310.0,0.304,3.73,5.0,0.0,0.296,1217.0,Fake
3253,Politics,656.0,-0.096,5.31,0.0,1.0,0.072,412.0,Real
3254,Entertainment,784.0,-0.335,7.42,0.0,1.0,0.073,92.0,Real
3255,Entertainment,711.0,-0.079,4.16,1.0,1.0,0.016,940.0,Real
3256,Entertainment,932.0,-0.126,7.4,0.0,1.0,0.058,31.0,Real
3257,Technology,296.0,-0.564,5.3,5.0,1.0,0.226,2047.0,Fake
3258,Sports,291.0,-0.745,4.08,5.0,0.0,0.364,4926.0,Fake
3259,Entertainment,171.0,,2.88,3.0,0.0,0.344,1465.0,Fake
3260,Entertainment,120.0,0.804,3.42,2.0,0.0,0.396,3140.0,Fake
3261,Health,710.0,0.454,7.75,,1.0,0.047,449.0,Real
3262,Sports,528.0,-0.845,,5.0,1.0,0.353,776.0,Fake
3263,Technology,741.0,,,0.0,0.0,0.089,108.0,Real
3264,Health,345.0,0.816,1.74,5.0,0.0,0.14,2465.0,Fake
3265,Health,330.0,-0.188,5.09,2.0,0.0,,2040.0,Fake
3266,Politics,559.0,-0.454,8.05,0.0,1.0,0.123,1769.0,Real
3267,Entertainment,111.0,0.333,2.17,5.0,1.0,0.388,983.0,Fake
3268,Technology,450.0,-0.331,3.92,6.0,1.0,0.519,,Fake
3269,Technology,322.0,0.104,5.19,5.0,0.0,0.298,1810.0,Fake
3270,Technology,674.0,-0.192,6.28,1.0,1.0,0.127,680.0,Real
3271,Entertainment,273.0,0.335,9.03,1.0,1.0,0.134,323.0,Real
3272,Health,745.0,0.458,9.63,2.0,1.0,0.064,1327.0,Real
3273,Entertainment,341.0,0.857,2.89,,0.0,0.478,386.0,Fake
3274,Entertainment,802.0,-0.072,9.18,,1.0,0.0,82.0,Real
3275,Economy,951.0,-0.303,5.7,1.0,0.0,0.06,914.0,Real
3276,Sports,210.0,0.948,2.26,5.0,0.0,0.352,941.0,Fake
3277,Technology,,0.47,2.88,2.0,0.0,0.313,2116.0,Fake
3278,Entertainment,380.0,-0.698,1.52,4.0,0.0,0.278,1108.0,Fake
3279,Politics,799.0,0.486,6.83,2.0,1.0,0.064,32.0,Real
3280,Technology,335.0,0.376,5.0,,1.0,0.282,47.0,Fake
3281,Sports,566.0,0.36,9.68,0.0,0.0,0.063,716.0,Real
3282,Health,,-0.796,3.42,4.0,0.0,0.275,2048.0,Fake
3283,Politics,459.0,-0.819,6.18,3.0,1.0,0.29,556.0,Fake
3284,Sports,391.0,0.58,4.23,8.0,1.0,0.286,243.0,Fake
3285,,536.0,-0.056,5.95,3.0,0.0,0.153,4565.0,Fake
3286,Technology,615.0,-0.354,6.84,3.0,1.0,,869.0,Real
3287,Politics,579.0,-0.578,3.08,5.0,0.0,0.195,1221.0,Fake
3288,Technology,405.0,0.688,2.59,7.0,1.0,0.351,763.0,Fake
3289,Entertainment,,0.388,5.33,4.0,1.0,,2385.0,Fake
3290,Entertainment,641.0,0.057,8.16,1.0,1.0,0.125,,Real
3291,Technology,253.0,0.449,4.26,2.0,0.0,0.364,,Fake
3292,Sports,234.0,0.197,1.73,10.0,0.0,0.166,179.0,Fake
3293,Technology,511.0,-0.159,8.86,0.0,,0.064,1021.0,Real
3294,Health,515.0,-0.327,5.53,1.0,1.0,0.081,1036.0,Real
3295,Technology,120.0,-0.682,6.4,10.0,0.0,0.24,194.0,Fake
3296,Entertainment,,,3.83,5.0,1.0,,1056.0,Fake
3297,Technology,,-0.107,5.69,5.0,1.0,0.231,75.0,Fake
3298,Politics,461.0,-0.21,8.45,1.0,1.0,0.069,3392.0,Real
3299,Health,364.0,-0.341,1.15,1.0,0.0,0.137,74.0,Fake
3300,Entertainment,658.0,0.336,5.76,1.0,1.0,0.063,76.0,Real
3301,Health,364.0,-0.428,1.87,9.0,0.0,0.195,374.0,Fake
3302,Politics,173.0,-0.311,5.63,2.0,1.0,0.121,2008.0,Fake
3303,Technology,290.0,0.166,2.09,4.0,0.0,0.171,907.0,Fake
3304,Sports,402.0,0.113,2.97,,0.0,0.331,1556.0,Fake
3305,Technology,365.0,0.687,7.16,0.0,0.0,0.111,3477.0,Fake
3306,Politics,811.0,0.399,7.54,1.0,1.0,0.071,331.0,Real
3307,Health,533.0,0.295,8.47,1.0,1.0,,575.0,Real
3308,Technology,599.0,-0.425,6.65,0.0,1.0,0.11,775.0,Real
3309,Technology,424.0,0.475,,2.0,0.0,0.162,1164.0,Real
3310,Technology,521.0,-0.163,6.47,1.0,1.0,0.078,130.0,Real
3311,Entertainment,619.0,0.241,6.43,1.0,0.0,0.017,228.0,Real
3312,,423.0,-0.097,3.77,6.0,1.0,0.238,1278.0,Fake
3313,Entertainment,442.0,0.034,9.68,0.0,1.0,0.168,288.0,Real
3314,Science,694.0,0.388,8.74,0.0,1.0,0.029,3551.0,Real
3315,Entertainment,541.0,-0.746,2.08,1.0,0.0,0.174,362.0,Fake
3316,Health,540.0,0.321,8.55,0.0,1.0,,84.0,Real
3317,Politics,657.0,0.483,6.2,2.0,,0.118,520.0,Real
3318,Entertainment,435.0,-0.151,4.96,2.0,0.0,0.175,6966.0,Fake
3319,Health,364.0,-0.943,3.47,3.0,0.0,0.217,1759.0,Fake
3320,Sports,254.0,-0.426,1.36,7.0,1.0,0.261,1768.0,Fake
3321,Technology,530.0,0.434,5.95,1.0,1.0,0.056,649.0,Real
3322,Health,404.0,-0.953,2.91,4.0,0.0,0.08,510.0,Fake
3323,Economy,135.0,-0.163,2.37,4.0,1.0,0.293,3094.0,Fake
3324,Technology,326.0,,0.36,10.0,1.0,0.035,,Fake
3325,Health,560.0,0.081,5.06,0.0,1.0,0.116,707.0,Real
3326,Politics,280.0,-0.046,3.93,,0.0,0.083,1383.0,Fake
3327,Entertainment,561.0,-0.224,7.05,1.0,0.0,0.061,807.0,Real
3328,Politics,414.0,-0.141,6.78,1.0,1.0,0.155,2823.0,Real
3329,Science,518.0,-0.283,7.02,0.0,1.0,0.058,1226.0,Real
3330,Entertainment,179.0,-0.2,0.25,1.0,0.0,0.253,3870.0,Fake
3331,Health,366.0,-0.971,4.95,5.0,0.0,,817.0,Fake
3332,Economy,325.0,-0.021,4.75,3.0,1.0,0.324,534.0,Fake
3333,,634.0,0.304,9.51,1.0,1.0,0.071,76.0,Real
3334,Politics,456.0,0.271,7.21,0.0,1.0,0.056,963.0,Real
3335,Technology,588.0,-0.134,6.81,1.0,1.0,,,Real
3336,Science,756.0,-0.419,6.37,0.0,1.0,0.083,64.0,Real
3337,Technology,447.0,-0.43,5.23,4.0,0.0,0.324,190.0,Fake
3338,Technology,343.0,0.725,3.2,7.0,0.0,0.232,139.0,Fake
3339,Health,209.0,-0.507,2.15,6.0,0.0,0.325,2982.0,Fake
3340,Entertainment,300.0,-0.192,,0.0,0.0,0.09,758.0,Real
3341,Politics,719.0,-0.246,7.91,1.0,1.0,0.0,152.0,Real
3342,Politics,397.0,-0.352,3.6,4.0,1.0,0.164,703.0,Fake
3343,,460.0,-0.206,5.82,,1.0,0.0,2111.0,Real
3344,Entertainment,97.0,-0.545,1.89,1.0,0.0,0.232,1101.0,Fake
3345,Health,266.0,0.597,4.55,6.0,0.0,0.408,1722.0,Fake
3346,Sports,660.0,,5.77,,1.0,0.136,430.0,Real
3347,,234.0,-0.006,0.14,6.0,0.0,0.417,2800.0,Fake
3348,Technology,200.0,0.208,0.57,4.0,0.0,0.3,676.0,Fake
3349,Sports,437.0,0.359,4.22,5.0,1.0,0.206,,Fake
3350,Health,589.0,-0.321,8.43,1.0,1.0,0.07,249.0,Real
3351,Science,577.0,0.261,8.36,2.0,,0.048,1380.0,Real
3352,Science,414.0,0.178,7.7,0.0,0.0,0.127,634.0,Real
3353,Health,,-0.45,,6.0,1.0,0.172,1311.0,Fake
3354,Entertainment,478.0,-0.07,7.4,0.0,1.0,0.0,66.0,Real
3355,Health,524.0,-0.01,5.43,0.0,0.0,0.143,979.0,Real
3356,Politics,258.0,-0.95,5.27,3.0,0.0,0.204,2903.0,Fake
3357,Entertainment,428.0,0.193,6.67,3.0,1.0,,234.0,Real
3358,Health,587.0,0.202,8.18,0.0,1.0,0.145,454.0,Real
3359,,151.0,-0.133,3.98,3.0,1.0,0.394,,Fake
3360,Health,175.0,-0.175,4.02,3.0,0.0,0.308,,Fake
3361,Entertainment,679.0,-0.2,7.82,0.0,1.0,0.056,369.0,Real
3362,Sports,649.0,0.393,,1.0,1.0,0.126,101.0,Real
3363,Politics,331.0,,3.25,5.0,1.0,0.262,2074.0,Fake
3364,Health,624.0,0.016,6.81,0.0,1.0,,1719.0,Real
3365,,,-0.908,2.99,2.0,0.0,0.137,2788.0,Fake
3366,Politics,374.0,0.417,9.25,1.0,1.0,0.0,256.0,Real
3367,Sports,469.0,-0.362,6.87,0.0,1.0,0.15,1228.0,Real
3368,Science,239.0,,4.71,6.0,0.0,0.283,2184.0,Fake
3369,Technology,315.0,-0.387,,1.0,1.0,0.071,1596.0,Real
3370,,704.0,-0.043,9.29,1.0,0.0,,414.0,Real
3371,Sports,465.0,0.268,1.8,5.0,,0.25,1512.0,Fake
3372,Politics,522.0,-0.082,6.67,0.0,1.0,0.137,,Real
3373,Sports,339.0,0.052,7.21,0.0,1.0,0.108,2695.0,Real
3374,Technology,341.0,0.971,2.79,7.0,0.0,0.14,84.0,Fake
3375,Sports,479.0,-0.106,8.34,0.0,1.0,0.003,1364.0,Real
3376,Technology,822.0,-0.5,3.83,1.0,0.0,0.14,267.0,Real
3377,Politics,321.0,-0.945,1.33,6.0,1.0,0.414,1184.0,Fake
3378,Entertainment,364.0,-0.648,2.17,,0.0,0.306,154.0,Fake
3379,Technology,552.0,,9.24,0.0,1.0,0.09,,Real
3380,Sports,419.0,0.166,,4.0,1.0,0.254,343.0,Fake
3381,,461.0,-0.065,7.79,,1.0,0.127,33.0,Real
3382,Technology,599.0,-0.135,7.73,1.0,1.0,0.068,1357.0,Real
3383,Sports,618.0,0.038,5.9,1.0,1.0,0.156,974.0,Real
3384,Politics,251.0,0.369,8.04,,1.0,0.013,1249.0,Real
3385,,552.0,-0.416,,1.0,,0.154,1359.0,Real
3386,Politics,483.0,-0.413,5.11,0.0,1.0,0.11,338.0,Real
3387,Sports,517.0,0.304,,6.0,0.0,0.337,190.0,Fake
3388,Health,579.0,,6.59,1.0,1.0,0.08,1707.0,Real
3389,Technology,348.0,-0.526,3.17,3.0,0.0,0.309,612.0,Fake
3390,Politics,558.0,0.356,8.91,0.0,1.0,0.007,359.0,Real
3391,Entertainment,498.0,0.351,6.04,0.0,1.0,0.117,180.0,Real
3392,Entertainment,372.0,,2.76,,0.0,0.368,293.0,Fake
3393,Health,647.0,0.096,9.11,2.0,1.0,0.069,316.0,Real
3394,Technology,600.0,0.378,7.52,1.0,1.0,0.112,271.0,Real
3395,Technology,244.0,-0.399,3.25,5.0,0.0,0.284,365.0,Fake
3396,Sports,433.0,0.493,4.61,3.0,1.0,0.013,,Real
3397,Economy,664.0,,7.04,0.0,1.0,0.178,90.0,Real
3398,Politics,643.0,0.269,8.66,0.0,0.0,0.201,1008.0,Real
3399,Politics,59.0,-0.659,3.83,6.0,1.0,0.232,730.0,Fake
3400,Entertainment,,-0.69,4.7,5.0,0.0,0.152,3292.0,Fake
3401,Politics,248.0,0.627,4.21,4.0,0.0,0.289,,Fake
3402,Sports,793.0,-0.018,8.18,,1.0,0.117,1211.0,Real
3403,Technology,415.0,-0.455,3.29,5.0,0.0,0.403,703.0,Fake
3404,Entertainment,472.0,0.138,3.84,7.0,0.0,0.053,645.0,Fake
3405,Entertainment,190.0,0.915,3.5,5.0,0.0,0.339,458.0,Fake
3406,Technology,425.0,-0.42,3.91,3.0,,0.464,466.0,Fake
3407,Politics,861.0,0.286,7.11,1.0,1.0,0.064,85.0,Real
3408,Technology,580.0,-0.094,8.95,1.0,1.0,0.036,2638.0,Real
3409,Sports,462.0,0.865,2.96,2.0,1.0,0.212,4361.0,Fake
3410,Sports,564.0,-0.019,5.84,1.0,1.0,0.064,82.0,Real
3411,Politics,289.0,-0.262,,0.0,1.0,0.142,3137.0,Real
3412,Politics,313.0,0.392,4.42,,1.0,0.25,1829.0,Fake
3413,Economy,236.0,-0.05,3.63,4.0,1.0,0.376,417.0,Fake
3414,Health,532.0,-0.218,7.4,0.0,1.0,0.076,902.0,Real
3415,Technology,369.0,-0.481,0.0,4.0,0.0,0.32,3502.0,Fake
3416,Economy,357.0,-0.044,5.79,2.0,1.0,0.069,848.0,Real
3417,Sports,449.0,0.079,5.18,7.0,1.0,,1966.0,Fake
3418,Politics,164.0,0.999,4.7,4.0,1.0,0.14,1444.0,Fake
3419,Politics,373.0,0.175,7.7,0.0,1.0,0.17,1186.0,Real
3420,,387.0,0.119,4.82,5.0,0.0,0.263,2783.0,Fake
3421,Entertainment,478.0,0.395,6.68,4.0,1.0,0.088,,Real
3422,Sports,697.0,0.454,5.09,0.0,1.0,0.136,71.0,Real
3423,,427.0,0.073,4.28,0.0,1.0,0.027,1636.0,Real
3424,,266.0,-0.744,3.22,2.0,1.0,0.27,1135.0,Fake
3425,,822.0,,8.45,1.0,0.0,,109.0,Real
3426,Technology,448.0,0.414,1.94,6.0,1.0,0.431,766.0,Fake
3427,Economy,501.0,-0.303,7.49,1.0,1.0,0.104,67.0,Real
3428,Health,627.0,-0.362,8.3,2.0,1.0,0.054,5.0,Real
3429,Health,480.0,-0.66,2.49,3.0,1.0,0.254,3345.0,Fake
3430,Politics,459.0,-0.695,5.15,3.0,0.0,0.42,1886.0,Fake
3431,Health,81.0,0.884,5.3,2.0,1.0,0.373,1743.0,Fake
3432,Politics,385.0,0.39,7.97,1.0,1.0,0.062,46.0,Real
3433,Technology,360.0,0.334,,6.0,0.0,0.407,1144.0,Fake
3434,Health,445.0,0.934,6.21,,1.0,0.167,37.0,Fake
3435,Health,612.0,-0.091,10.0,3.0,1.0,0.069,148.0,Real
3436,Entertainment,571.0,-0.005,7.33,1.0,0.0,0.041,1574.0,Real
3437,Sports,541.0,,6.44,0.0,1.0,0.065,164.0,Real
3438,Health,632.0,-0.315,7.54,1.0,1.0,0.144,1510.0,Real
3439,Health,271.0,,,1.0,1.0,0.06,1059.0,Real
3440,Health,316.0,,8.52,1.0,0.0,0.07,232.0,Real
3441,Sports,81.0,-0.076,2.77,,0.0,0.346,483.0,Fake
3442,Entertainment,413.0,-0.968,3.39,3.0,0.0,0.136,2303.0,Fake
3443,Health,381.0,0.398,6.54,6.0,1.0,0.351,,Fake
3444,Technology,660.0,-0.183,5.67,2.0,0.0,0.121,600.0,Real
3445,Politics,189.0,0.305,3.04,5.0,0.0,0.235,1333.0,Fake
3446,Sports,326.0,-0.328,3.88,4.0,0.0,,2106.0,Fake
3447,Politics,202.0,-0.861,3.59,,0.0,0.178,124.0,Fake
3448,Sports,485.0,,4.72,5.0,0.0,0.231,746.0,Fake
3449,Science,416.0,0.941,1.48,2.0,1.0,0.38,677.0,Fake
3450,Health,123.0,0.32,2.67,5.0,0.0,0.385,1465.0,Fake
3451,Sports,461.0,,6.4,,1.0,0.072,146.0,Real
3452,Politics,692.0,0.056,7.67,,1.0,0.057,1015.0,Real
